"sppKey","english","order","family","genus","species","genSp","mass"
"04371","Bahama Woodstar","Apodiformes","Trochilidae","Calliphlox","evelynae","Calliphlox evelynae",2
"13130","Slender Sheartail","Apodiformes","Trochilidae","Doricha","enicura","Doricha enicura",2
"13140","Mexican Sheartail","Apodiformes","Trochilidae","Doricha","eliza","Doricha eliza",2
"13150","Sparkling-tailed Hummingbird","Apodiformes","Trochilidae","Tilmatura","dupontii","Tilmatura dupontii",2
"04370","Lucifer Hummingbird","Apodiformes","Trochilidae","Calothorax","lucifer","Calothorax lucifer",3.35
"13160","Beautiful Hummingbird","Apodiformes","Trochilidae","Calothorax","pulcher","Calothorax pulcher",2.5
"04280","Ruby-throated Hummingbird","Apodiformes","Trochilidae","Archilochus","colubris","Archilochus colubris",3.6
"04290","Black-chinned Hummingbird","Apodiformes","Trochilidae","Archilochus","alexandri","Archilochus alexandri",3.45
"04295","unid. Ruby-throated / Black-chinned Hummingbird","Apodiformes","Trochilidae","Archilochus","colubris / alexandri","Archilochus colubris",3.6
"04310","Anna's Hummingbird","Apodiformes","Trochilidae","Calypte","anna","Calypte anna",4.25
"04300","Costa's Hummingbird","Apodiformes","Trochilidae","Calypte","costae","Calypte costae",3.15
"04360","Calliope Hummingbird","Apodiformes","Trochilidae","Stellula","calliope","Stellula calliope",2.8
"04350","Bumblebee Hummingbird","Apodiformes","Trochilidae","Atthis","heloisa","Atthis heloisa",2
"13190","Wine-throated Hummingbird","Apodiformes","Trochilidae","Atthis","ellioti","Atthis ellioti",2
"04320","Broad-tailed Hummingbird","Apodiformes","Trochilidae","Selasphorus","platycercus","Selasphorus platycercus",3.45
"04330","Rufous Hummingbird","Apodiformes","Trochilidae","Selasphorus","rufus","Selasphorus rufus",3.45
"04340","Allen's Hummingbird","Apodiformes","Trochilidae","Selasphorus","sasin","Selasphorus sasin",3.1
"04335","unid. Rufous Hummingbird / Allen's Hummingbird","Apodiformes","Trochilidae","Selasphorus","rufus / sasin","Selasphorus rufus",3.45
"13360","Slaty-tailed Trogon","Trogoniformes","Trogonidae","Trogon","massena","Trogon massena",141
"13260","Black-headed Trogon","Trogoniformes","Trogonidae","Trogon","melanocephalus","Trogon melanocephalus",84.66
"13270","Citreoline Trogon","Trogoniformes","Trogonidae","Trogon","citreolus","Trogon citreolus",83
"13300","Gartered Trogon","Trogoniformes","Trogonidae","Trogon","caligatus","Trogon caligatus",84.66
"03890","Elegant Trogon","Trogoniformes","Trogonidae","Trogon","elegans","Trogon elegans",67.3
"13310","Mountain Trogon","Trogoniformes","Trogonidae","Trogon","mexicanus","Trogon mexicanus",69
"13320","Collared Trogon","Trogoniformes","Trogonidae","Trogon","collaris","Trogon collaris",63
"03891","Eared Quetzal","Trogoniformes","Trogonidae","Euptilotis","neoxenus","Euptilotis neoxenus",NA
"13390","Resplendent Quetzal","Trogoniformes","Trogonidae","Pharomachrus","mocinno","Pharomachrus mocinno",206
"03911","Eurasian Hoopoe","Upupiformes","Upupidae","Upupa","epops","Upupa epops",66.2
"13440","Puerto Rican Tody","Coraciiformes","Todidae","Todus","mexicanus","Todus mexicanus",5
"13450","Tody Motmot","Coraciiformes","Momotidae","Hylomanes","momotula","Hylomanes momotula",29
"13460","Blue-throated Motmot","Coraciiformes","Momotidae","Aspatha","gularis","Aspatha gularis",61
"13480","Russet-crowned Motmot","Coraciiformes","Momotidae","Momotus","mexicanus","Momotus mexicanus",76
"13470","Blue-crowned Motmot","Coraciiformes","Momotidae","Momotus","momota","Momotus momota",112
"13500","Keel-billed Motmot","Coraciiformes","Momotidae","Electron","carinatum","Electron carinatum",65
"13520","Turquoise-browed Motmot","Coraciiformes","Momotidae","Eumomota","superciliosa","Eumomota superciliosa",63
"03901","Ringed Kingfisher","Coraciiformes","Alcedinidae","Megaceryle","torquata","Megaceryle torquata",317
"03900","Belted Kingfisher","Coraciiformes","Alcedinidae","Megaceryle","alcyon","Megaceryle alcyon",147.6
"13530","Amazon Kingfisher","Coraciiformes","Alcedinidae","Chloroceryle","amazona","Chloroceryle amazona",121
"03910","Green Kingfisher","Coraciiformes","Alcedinidae","Chloroceryle","americana","Chloroceryle americana",32.05
"13550","American Pygmy Kingfisher","Coraciiformes","Alcedinidae","Chloroceryle","aenea","Chloroceryle aenea",14
"13570","White-necked Puffbird","Piciformes","Bucconidae","Notharchus","hyperrhynchus","Notharchus hyperrhynchus",122.5
"13600","White-whiskered Puffbird","Piciformes","Bucconidae","Malacoptila","panamensis","Malacoptila panamensis",43
"13650","Rufous-tailed Jacamar","Piciformes","Galbulidae","Galbula","ruficauda","Galbula ruficauda",27
"13700","Emerald Toucanet","Piciformes","Ramphastidae","Aulacorhynchus","prasinus","Aulacorhynchus prasinus",175
"13710","Collared Aracari","Piciformes","Ramphastidae","Pteroglossus","torquatus","Pteroglossus torquatus",236
"13740","Keel-billed Toucan","Piciformes","Ramphastidae","Ramphastos","sulfuratus","Ramphastos sulfuratus",339
"04151","Eurasian Wryneck","Piciformes","Picidae","Jynx","torquilla","Jynx torquilla",37.35
"04080","Lewis's Woodpecker","Piciformes","Picidae","Melanerpes","lewis","Melanerpes lewis",102
"13790","Puerto Rican Woodpecker","Piciformes","Picidae","Melanerpes","portoricensis","Melanerpes portoricensis",60
"04060","Red-headed Woodpecker","Piciformes","Picidae","Melanerpes","erythrocephalus","Melanerpes erythrocephalus",71.6
"04070","Acorn Woodpecker","Piciformes","Picidae","Melanerpes","formicivorus","Melanerpes formicivorus",79.05
"13810","Black-cheeked Woodpecker","Piciformes","Picidae","Melanerpes","pucherani","Melanerpes pucherani",66
"13840","Golden-cheeked Woodpecker","Piciformes","Picidae","Melanerpes","chrysogenys","Melanerpes chrysogenys",72
"13850","Gray-breasted Woodpecker","Piciformes","Picidae","Melanerpes","hypopolius","Melanerpes hypopolius",52
"13860","Yucatan Woodpecker","Piciformes","Picidae","Melanerpes","pygmaeus","Melanerpes pygmaeus",40
"04110","Gila Woodpecker","Piciformes","Picidae","Melanerpes","uropygialis","Melanerpes uropygialis",68.65
"04100","Golden-fronted Woodpecker","Piciformes","Picidae","Melanerpes","aurifrons","Melanerpes aurifrons",80.9
"04090","Red-bellied Woodpecker","Piciformes","Picidae","Melanerpes","carolinus","Melanerpes carolinus",70.45
"04040","Williamson's Sapsucker","Piciformes","Picidae","Sphyrapicus","thyroideus","Sphyrapicus thyroideus",47.6
"04020","Yellow-bellied Sapsucker","Piciformes","Picidae","Sphyrapicus","varius","Sphyrapicus varius",50.3
"04021","Red-naped Sapsucker","Piciformes","Picidae","Sphyrapicus","nuchalis","Sphyrapicus nuchalis",49.85
"04030","Red-breasted Sapsucker","Piciformes","Picidae","Sphyrapicus","ruber","Sphyrapicus ruber",58
"04031","hybrid Red-naped x Red-breasted Sapsucker","Piciformes","Picidae","Sphyrapicus","nuchalis x ruber","Sphyrapicus nuchalis",49.85
"04032","unid. Yellow-bellied Sapsucker Complex","Piciformes","Picidae","Sphyrapicus","varius / nuchalis / ruber","Sphyrapicus varius",50.3
"03960","Ladder-backed Woodpecker","Piciformes","Picidae","Picoides","scalaris","Picoides scalaris",30.3
"03970","Nuttall's Woodpecker","Piciformes","Picidae","Picoides","nuttallii","Picoides nuttallii",37.85
"03940","Downy Woodpecker","Piciformes","Picidae","Picoides","pubescens","Picoides pubescens",28.2
"03930","Hairy Woodpecker","Piciformes","Picidae","Picoides","villosus","Picoides villosus",65.5
"03975","Arizona Woodpecker","Piciformes","Picidae","Picoides","arizonae","Picoides arizonae",48.8
"03980","Strickland's Woodpecker","Piciformes","Picidae","Picoides","stricklandi","Picoides stricklandi",46.75
"03950","Red-cockaded Woodpecker","Piciformes","Picidae","Picoides","borealis","Picoides borealis",47.7
"03990","White-headed Woodpecker","Piciformes","Picidae","Picoides","albolarvatus","Picoides albolarvatus",61.1
"04010","American Three-toed Woodpecker","Piciformes","Picidae","Picoides","dorsalis","Picoides dorsalis",48.8
"04000","Black-backed Woodpecker","Piciformes","Picidae","Picoides","arcticus","Picoides arcticus",73
"13910","Smoky-brown Woodpecker","Piciformes","Picidae","Veniliornis","fumigatus","Veniliornis fumigatus",35
"13950","Golden-olive Woodpecker","Piciformes","Picidae","Colaptes","rubiginosus","Colaptes rubiginosus",135.7
"13960","Gray-crowned Woodpecker","Piciformes","Picidae","Colaptes","auricularis","Colaptes auricularis",135.7
"04120","Yellow-shafted Flicker) Northern Flicker","Piciformes","Picidae","Colaptes","auratus auratus","Colaptes auratus",135.7
"04130","Red-shafted Flicker) Northern Flicker","Piciformes","Picidae","Colaptes","auratus cafer","Colaptes auratus",135.7
"04123","unid. Red/Yellow Shafted) Northern Flicker","Piciformes","Picidae","Colaptes","auratus","Colaptes auratus",135.7
"04125","hybrid Northern Flicker (Red x Yellow-shafted","Piciformes","Picidae","Colaptes","auratus auratus x auratus cafer","Colaptes auratus",135.7
"04140","Gilded Flicker","Piciformes","Picidae","Colaptes","chrysoides","Colaptes chrysoides",135.7
"14000","Chestnut-colored Woodpecker","Piciformes","Picidae","Celeus","castaneus","Celeus castaneus",87
"14010","Lineated Woodpecker","Piciformes","Picidae","Dryocopus","lineatus","Dryocopus lineatus",194
"04050","Pileated Woodpecker","Piciformes","Picidae","Dryocopus","pileatus","Dryocopus pileatus",302.75
"14040","Pale-billed Woodpecker","Piciformes","Picidae","Campephilus","guatemalensis","Campephilus guatemalensis",242
"14050","Imperial Woodpecker","Piciformes","Picidae","Campephilus","imperialis","Campephilus imperialis",242
"14500","Great Antshrike","Passeriformes","Thamnophilidae","Taraba","major","Taraba major",68
"14510","Barred Antshrike","Passeriformes","Thamnophilidae","Thamnophilus","doliatus","Thamnophilus doliatus",28
"14560","Russet Antshrike","Passeriformes","Thamnophilidae","Thamnistes","anabatinus","Thamnistes anabatinus",21
"14570","Plain Antvireo","Passeriformes","Thamnophilidae","Dysithamnus","mentalis","Dysithamnus mentalis",13
"14640","Slaty Antwren","Passeriformes","Thamnophilidae","Myrmotherula","schisticolor","Myrmotherula schisticolor",10
"14660","Dot-winged Antwren","Passeriformes","Thamnophilidae","Microrhopias","quixensis","Microrhopias quixensis",8
"14690","Dusky Antbird","Passeriformes","Thamnophilidae","Cercomacra","tyrannina","Cercomacra tyrannina",17.05
"14840","Scaled Antpitta","Passeriformes","Grallariidae","Grallaria","guatimalensis","Grallaria guatimalensis",94
"14800","Black-faced Antthrush","Passeriformes","Formicariidae","Formicarius","analis","Formicarius analis",61.75
"14260","Tawny-throated Leaftosser","Passeriformes","Furnariidae","Sclerurus","mexicanus","Sclerurus mexicanus",25
"14280","Scaly-throated Leaftosser","Passeriformes","Furnariidae","Sclerurus","guatemalensis","Sclerurus guatemalensis",35
"14080","Rufous-breasted Spinetail","Passeriformes","Furnariidae","Synallaxis","erythrothorax","Synallaxis erythrothorax",17
"14180","Scaly-throated Foliage-gleaner","Passeriformes","Furnariidae","Anabacerthia","variegaticeps","Anabacerthia variegaticeps",NA
"14210","Buff-throated Foliage-gleaner","Passeriformes","Furnariidae","Automolus","ochrolaemus","Automolus ochrolaemus",40
"14220","Ruddy Foliage-gleaner","Passeriformes","Furnariidae","Automolus","rubiginosus","Automolus rubiginosus",37
"14240","Plain Xenops","Passeriformes","Furnariidae","Xenops","minutus","Xenops minutus",11
"14310","Tawny-winged Woodcreeper","Passeriformes","Furnariidae","Dendrocincla","anabatina","Dendrocincla anabatina",37
"14320","Ruddy Woodcreeper","Passeriformes","Furnariidae","Dendrocincla","homochroa","Dendrocincla homochroa",45
"14330","Olivaceous Woodcreeper","Passeriformes","Furnariidae","Sittasomus","griseicapillus","Sittasomus griseicapillus",14
"14350","Wedge-billed Woodcreeper","Passeriformes","Furnariidae","Glyphorynchus","spirurus","Glyphorynchus spirurus",NA
"14360","Strong-billed Woodcreeper","Passeriformes","Furnariidae","Xiphocolaptes","promeropirhynchus","Xiphocolaptes promeropirhynchus",NA
"14370","Northern Barred-Woodcreeper","Passeriformes","Furnariidae","Dendrocolaptes","sanctithomae","Dendrocolaptes sanctithomae",74
"14380","Black-banded Woodcreeper","Passeriformes","Furnariidae","Dendrocolaptes","picumnus","Dendrocolaptes picumnus",74
"14410","Ivory-billed Woodcreeper","Passeriformes","Furnariidae","Xiphorhynchus","flavigaster","Xiphorhynchus flavigaster",47
"14430","Spotted Woodcreeper","Passeriformes","Furnariidae","Xiphorhynchus","erythropygius","Xiphorhynchus erythropygius",47
"14440","White-striped Woodcreeper","Passeriformes","Furnariidae","Lepidocolaptes","leucogaster","Lepidocolaptes leucogaster",36
"14450","Streak-headed Woodcreeper","Passeriformes","Furnariidae","Lepidocolaptes","souleyetii","Lepidocolaptes souleyetii",26
"14460","Spot-crowned Woodcreeper","Passeriformes","Furnariidae","Lepidocolaptes","affinis","Lepidocolaptes affinis",35
"14940","Yellow-bellied Tyrannulet","Passeriformes","Tyrannidae","Ornithion","semiflavum","Ornithion semiflavum",7
"04720","Northern Beardless-Tyrannulet","Passeriformes","Tyrannidae","Camptostoma","imberbe","Camptostoma imberbe",7.4
"15030","Greenish Elaenia","Passeriformes","Tyrannidae","Myiopagis","viridicata","Myiopagis viridicata",14
"15040","Caribbean Elaenia","Passeriformes","Tyrannidae","Elaenia","martinica","Elaenia martinica",23
"15050","Yellow-bellied Elaenia","Passeriformes","Tyrannidae","Elaenia","flavogaster","Elaenia flavogaster",24
"15110","Ochre-bellied Flycatcher","Passeriformes","Tyrannidae","Mionectes","oleagineus","Mionectes oleagineus",12
"15120","Sepia-capped Flycatcher","Passeriformes","Tyrannidae","Leptopogon","amaurocephalus","Leptopogon amaurocephalus",12
"14930","Paltry Tyrannulet","Passeriformes","Tyrannidae","Zimmerius","vilissimus","Zimmerius vilissimus",10
"15210","Northern Bentbill","Passeriformes","Tyrannidae","Oncostoma","cinereigulare","Oncostoma cinereigulare",6
"15230","Slate-headed Tody-Flycatcher","Passeriformes","Tyrannidae","Poecilotriccus","sylvia","Poecilotriccus sylvia",7
"15240","Common Tody-Flycatcher","Passeriformes","Tyrannidae","Todirostrum","cinereum","Todirostrum cinereum",6
"15270","Eye-ringed Flatbill","Passeriformes","Tyrannidae","Rhynchocyclus","brevirostris","Rhynchocyclus brevirostris",23
"15290","Yellow-olive Flycatcher","Passeriformes","Tyrannidae","Tolmomyias","sulphurescens","Tolmomyias sulphurescens",15
"15310","Stub-tailed Spadebill","Passeriformes","Tyrannidae","Platyrinchus","cancrominus","Platyrinchus cancrominus",NA
"15340","Royal Flycatcher","Passeriformes","Tyrannidae","Onychorhynchus","coronatus","Onychorhynchus coronatus",16.85
"15350","Ruddy-tailed Flycatcher","Passeriformes","Tyrannidae","Terenotriccus","erythrurus","Terenotriccus erythrurus",7
"15370","Sulphur-rumped Flycatcher","Passeriformes","Tyrannidae","Myiobius","sulphureipygius","Myiobius sulphureipygius",12
"15420","Belted Flycatcher","Passeriformes","Tyrannidae","Xenotriccus","callizonus","Xenotriccus callizonus",11
"15430","Pileated Flycatcher","Passeriformes","Tyrannidae","Xenotriccus","mexicanus","Xenotriccus mexicanus",14
"15440","Tufted Flycatcher","Passeriformes","Tyrannidae","Mitrephanes","phaeocercus","Mitrephanes phaeocercus",9
"04590","Olive-sided Flycatcher","Passeriformes","Tyrannidae","Contopus","cooperi","Contopus cooperi",33.2
"04600","Greater Pewee","Passeriformes","Tyrannidae","Contopus","pertinax","Contopus pertinax",27.2
"04620","Western Wood-Pewee","Passeriformes","Tyrannidae","Contopus","sordidulus","Contopus sordidulus",12.5
"04610","Eastern Wood-Pewee","Passeriformes","Tyrannidae","Contopus","virens","Contopus virens",14.1
"15470","Tropical Pewee","Passeriformes","Tyrannidae","Contopus","cinereus","Contopus cinereus",12
"15490","Lesser Antillean Pewee","Passeriformes","Tyrannidae","Contopus","latirostris","Contopus latirostris",11
"04630","Yellow-bellied Flycatcher","Passeriformes","Tyrannidae","Empidonax","flaviventris","Empidonax flaviventris",11.3
"04650","Acadian Flycatcher","Passeriformes","Tyrannidae","Empidonax","virescens","Empidonax virescens",12.8
"04661","Alder Flycatcher","Passeriformes","Tyrannidae","Empidonax","alnorum","Empidonax alnorum",13.5
"04660","Willow Flycatcher","Passeriformes","Tyrannidae","Empidonax","traillii","Empidonax traillii",12.6
"04665","unid. Alder Flycatcher / Willow Flycatcher","Passeriformes","Tyrannidae","Empidonax","alnorum / traillii","Empidonax alnorum",13.5
"15500","White-throated Flycatcher","Passeriformes","Tyrannidae","Empidonax","albigularis","Empidonax albigularis",11
"04670","Least Flycatcher","Passeriformes","Tyrannidae","Empidonax","minimus","Empidonax minimus",10.65
"04680","Hammond's Flycatcher","Passeriformes","Tyrannidae","Empidonax","hammondii","Empidonax hammondii",10.45
"04691","Gray Flycatcher","Passeriformes","Tyrannidae","Empidonax","wrightii","Empidonax wrightii",12.5
"04690","Dusky Flycatcher","Passeriformes","Tyrannidae","Empidonax","oberholseri","Empidonax oberholseri",10.4
"04689","unid. Hammond's Flycatcher / Dusky Flycatcher","Passeriformes","Tyrannidae","Empidonax","hammondii / oberholseri","Empidonax hammondii",10.45
"15520","Pine Flycatcher","Passeriformes","Tyrannidae","Empidonax","affinis","Empidonax affinis",10.46
"04641","Pacific-slope Flycatcher","Passeriformes","Tyrannidae","Empidonax","difficilis","Empidonax difficilis",10.7
"04640","Cordilleran Flycatcher","Passeriformes","Tyrannidae","Empidonax","occidentalis","Empidonax occidentalis",11.4
"04642","unid. Cordilleran / Pacific-slope Flycatcher","Passeriformes","Tyrannidae","Empidonax","difficilis / occidentalis","Empidonax difficilis",10.7
"15530","Yellowish Flycatcher","Passeriformes","Tyrannidae","Empidonax","flavescens","Empidonax flavescens",12
"04700","Buff-breasted Flycatcher","Passeriformes","Tyrannidae","Empidonax","fulvifrons","Empidonax fulvifrons",7.9
"04580","Black Phoebe","Passeriformes","Tyrannidae","Sayornis","nigricans","Sayornis nigricans",18.25
"04560","Eastern Phoebe","Passeriformes","Tyrannidae","Sayornis","phoebe","Sayornis phoebe",20
"04570","Say's Phoebe","Passeriformes","Tyrannidae","Sayornis","saya","Sayornis saya",21.2
"04710","Vermilion Flycatcher","Passeriformes","Tyrannidae","Pyrocephalus","rubinus","Pyrocephalus rubinus",12.9
"15580","Bright-rumped Attila","Passeriformes","Tyrannidae","Attila","spadiceus","Attila spadiceus",39
"15600","Rufous Mourner","Passeriformes","Tyrannidae","Rhytipterna","holerythra","Rhytipterna holerythra",37
"15620","Yucatan Flycatcher","Passeriformes","Tyrannidae","Myiarchus","yucatanensis","Myiarchus yucatanensis",21
"04550","Dusky-capped Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tuberculifer","Myiarchus tuberculifer",20
"04540","Ash-throated Flycatcher","Passeriformes","Tyrannidae","Myiarchus","cinerascens","Myiarchus cinerascens",27.95
"04531","Nutting's Flycatcher","Passeriformes","Tyrannidae","Myiarchus","nuttingi","Myiarchus nuttingi",23
"04520","Great Crested Flycatcher","Passeriformes","Tyrannidae","Myiarchus","crinitus","Myiarchus crinitus",33.5
"04530","Brown-crested Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tyrannulus","Myiarchus tyrannulus",43.75
"04551","La Sagra's Flycatcher","Passeriformes","Tyrannidae","Myiarchus","sagrae","Myiarchus sagrae",18.167
"15680","Puerto Rican Flycatcher","Passeriformes","Tyrannidae","Myiarchus","antillarum","Myiarchus antillarum",23.615
"15700","Flammulated Flycatcher","Passeriformes","Tyrannidae","Deltarhynchus","flammulatus","Deltarhynchus flammulatus",17
"04490","Great Kiskadee","Passeriformes","Tyrannidae","Pitangus","sulphuratus","Pitangus sulphuratus",74
"15720","Boat-billed Flycatcher","Passeriformes","Tyrannidae","Megarynchus","pitangua","Megarynchus pitangua",NA
"04500","Social Flycatcher","Passeriformes","Tyrannidae","Myiozetetes","similis","Myiozetetes similis",28
"15780","Streaked Flycatcher","Passeriformes","Tyrannidae","Myiodynastes","maculatus","Myiodynastes maculatus",43
"04510","Sulphur-bellied Flycatcher","Passeriformes","Tyrannidae","Myiodynastes","luteiventris","Myiodynastes luteiventris",47.1
"15790","Piratic Flycatcher","Passeriformes","Tyrannidae","Legatus","leucophaius","Legatus leucophaius",23
"04511","Variegated Flycatcher","Passeriformes","Tyrannidae","Empidonomus","varius","Empidonomus varius",27
"04460","Tropical Kingbird","Passeriformes","Tyrannidae","Tyrannus","melancholicus","Tyrannus melancholicus",37.55
"04461","Couch's Kingbird","Passeriformes","Tyrannidae","Tyrannus","couchii","Tyrannus couchii",39
"04462","unid. Tropical Kingbird / Couch's Kingbird","Passeriformes","Tyrannidae","Tyrannus","melancholicus / couchii","Tyrannus melancholicus",37.55
"04480","Cassin's Kingbird","Passeriformes","Tyrannidae","Tyrannus","vociferans","Tyrannus vociferans",43.2
"04451","Thick-billed Kingbird","Passeriformes","Tyrannidae","Tyrannus","crassirostris","Tyrannus crassirostris",55.65
"04470","Western Kingbird","Passeriformes","Tyrannidae","Tyrannus","verticalis","Tyrannus verticalis",37.9
"04440","Eastern Kingbird","Passeriformes","Tyrannidae","Tyrannus","tyrannus","Tyrannus tyrannus",42.2
"04450","Gray Kingbird","Passeriformes","Tyrannidae","Tyrannus","dominicensis","Tyrannus dominicensis",43.8
"04452","Loggerhead Kingbird","Passeriformes","Tyrannidae","Tyrannus","caudifasciatus","Tyrannus caudifasciatus",44.4
"04430","Scissor-tailed Flycatcher","Passeriformes","Tyrannidae","Tyrannus","forficatus","Tyrannus forficatus",39.3
"04420","Fork-tailed Flycatcher","Passeriformes","Tyrannidae","Tyrannus","savana","Tyrannus savana",29.65
"16010","Thrush-like Schiffornis","Passeriformes","Tityridae","Schiffornis","turdina","Schiffornis turdina",32
"15590","Speckled Mourner","Passeriformes","Tityridae","Laniocera","rufescens","Laniocera rufescens",49
"15890","Masked Tityra","Passeriformes","Tityridae","Tityra","semifasciata","Tityra semifasciata",79
"15900","Black-crowned Tityra","Passeriformes","Tityridae","Tityra","inquisitor","Tityra inquisitor",43
"15830","Cinnamon Becard","Passeriformes","Tityridae","Pachyramphus","cinnamomeus","Pachyramphus cinnamomeus",20
"15840","White-winged Becard","Passeriformes","Tityridae","Pachyramphus","polychopterus","Pachyramphus polychopterus",22
"15860","Gray-collared Becard","Passeriformes","Tityridae","Pachyramphus","major","Pachyramphus major",25
"04411","Rose-throated Becard","Passeriformes","Tityridae","Pachyramphus","aglaiae","Pachyramphus aglaiae",30
"15920","Lovely Cotinga","Passeriformes","Cotingidae","Cotinga","amabilis","Cotinga amabilis",71.9
"15910","Rufous Piha","Passeriformes","Cotingidae","Lipaugus","unirufus","Lipaugus unirufus",82
"16050","White-collared Manakin","Passeriformes","Pipridae","Manacus","candei","Manacus candei",18.2
"16090","Long-tailed Manakin","Passeriformes","Pipridae","Chiroxiphia","linearis","Chiroxiphia linearis",19.05
"16130","Red-capped Manakin","Passeriformes","Pipridae","Pipra","mentalis","Pipra mentalis",17.55
"06211","Brown Shrike","Passeriformes","Laniidae","Lanius","cristatus","Lanius cristatus",33.8
"06220","Loggerhead Shrike","Passeriformes","Laniidae","Lanius","ludovicianus","Lanius ludovicianus",47.7
"06210","Northern Shrike","Passeriformes","Laniidae","Lanius","excubitor","Lanius excubitor",63.4
"17260","Slaty Vireo","Passeriformes","Vireonidae","Vireo","brevipennis","Vireo brevipennis",11.8
"06310","White-eyed Vireo","Passeriformes","Vireonidae","Vireo","griseus","Vireo griseus",11.6
"17270","Thick-billed Vireo","Passeriformes","Vireonidae","Vireo","crassirostris","Vireo crassirostris",13.1
"17280","Mangrove Vireo","Passeriformes","Vireonidae","Vireo","pallens","Vireo pallens",11.6
"17290","Cozumel Vireo","Passeriformes","Vireonidae","Vireo","bairdi","Vireo bairdi",12
"17330","Puerto Rican Vireo","Passeriformes","Vireonidae","Vireo","latimeri","Vireo latimeri",11.2
"06330","Bell's Vireo","Passeriformes","Vireonidae","Vireo","bellii","Vireo bellii",9.8
"06300","Black-capped Vireo","Passeriformes","Vireonidae","Vireo","atricapilla","Vireo atricapilla",8.85
"17350","Dwarf Vireo","Passeriformes","Vireonidae","Vireo","nelsoni","Vireo nelsoni",9.4
"06340","Gray Vireo","Passeriformes","Vireonidae","Vireo","vicinior","Vireo vicinior",12.4
"06280","Yellow-throated Vireo","Passeriformes","Vireonidae","Vireo","flavifrons","Vireo flavifrons",18
"06292","Plumbeous Vireo","Passeriformes","Vireonidae","Vireo","plumbeus","Vireo plumbeus",16.25
"06291","Cassin's Vireo","Passeriformes","Vireonidae","Vireo","cassinii","Vireo cassinii",14.6
"06290","Blue-headed Vireo","Passeriformes","Vireonidae","Vireo","solitarius","Vireo solitarius",15.35
"06295","unid. Plumbeous / Cassin's / Blue-headed Vireo","Passeriformes","Vireonidae","Vireo","plumbeus / cassinii / solitarius","Vireo plumbeus",16.25
"06320","Hutton's Vireo","Passeriformes","Vireonidae","Vireo","huttoni","Vireo huttoni",10.9
"17380","Golden Vireo","Passeriformes","Vireonidae","Vireo","hypochryseus","Vireo hypochryseus",12
"06270","Warbling Vireo","Passeriformes","Vireonidae","Vireo","gilvus","Vireo gilvus",11.7
"17390","Brown-capped Vireo","Passeriformes","Vireonidae","Vireo","leucophrys","Vireo leucophrys",13
"06260","Philadelphia Vireo","Passeriformes","Vireonidae","Vireo","philadelphicus","Vireo philadelphicus",12.2
"06240","Red-eyed Vireo","Passeriformes","Vireonidae","Vireo","olivaceus","Vireo olivaceus",16.4
"06250","Yellow-green Vireo","Passeriformes","Vireonidae","Vireo","flavoviridis","Vireo flavoviridis",18
"06230","Black-whiskered Vireo","Passeriformes","Vireonidae","Vireo","altiloquus","Vireo altiloquus",17.9
"06231","Yucatan Vireo","Passeriformes","Vireonidae","Vireo","magister","Vireo magister",15.4
"17420","Tawny-crowned Greenlet","Passeriformes","Vireonidae","Hylophilus","ochraceiceps","Hylophilus ochraceiceps",11
"17440","Lesser Greenlet","Passeriformes","Vireonidae","Hylophilus","decurtatus","Hylophilus decurtatus",9
"17450","Chestnut-sided Shrike-Vireo","Passeriformes","Vireonidae","Vireolanius","melitophrys","Vireolanius melitophrys",35
"17460","Green Shrike-Vireo","Passeriformes","Vireonidae","Vireolanius","pulchellus","Vireolanius pulchellus",24
"17480","Rufous-browed Peppershrike","Passeriformes","Vireonidae","Cyclarhis","gujanensis","Cyclarhis gujanensis",29
"04840","Gray Jay","Passeriformes","Corvidae","Perisoreus","canadensis","Perisoreus canadensis",71.7
"16340","White-throated Jay","Passeriformes","Corvidae","Cyanolyca","mirabilis","Cyanolyca mirabilis",52
"16320","Dwarf Jay","Passeriformes","Corvidae","Cyanolyca","nana","Cyanolyca nana",41
"16310","Black-throated Jay","Passeriformes","Corvidae","Cyanolyca","pumilo","Cyanolyca pumilo",47
"16300","Azure-hooded Jay","Passeriformes","Corvidae","Cyanolyca","cucullata","Cyanolyca cucullata",109
"16230","Black-throated Magpie-Jay","Passeriformes","Corvidae","Calocitta","colliei","Calocitta colliei",234
"16240","White-throated Magpie-Jay","Passeriformes","Corvidae","Calocitta","formosa","Calocitta formosa",210
"04832","Brown Jay","Passeriformes","Corvidae","Psilorhinus","morio","Psilorhinus morio",243.5
"16250","Tufted Jay","Passeriformes","Corvidae","Cyanocorax","dickeyi","Cyanocorax dickeyi",176
"04830","Green Jay","Passeriformes","Corvidae","Cyanocorax","yncas","Cyanocorax yncas",82.35
"04831","San Blas Jay","Passeriformes","Corvidae","Cyanocorax","sanblasianus","Cyanocorax sanblasianus",73
"16280","Yucatan Jay","Passeriformes","Corvidae","Cyanocorax","yucatanicus","Cyanocorax yucatanicus",118
"16290","Purplish-backed Jay","Passeriformes","Corvidae","Cyanocorax","beecheii","Cyanocorax beecheii",193
"04920","Pinyon Jay","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus","Gymnorhinus cyanocephalus",105
